Image,Coordonnees
image_2587.png,"(297, 229, 341, 335)"
image_2588.png,"(13, 202, 122, 280)"
image_2589.png,"(351, 312, 406, 396)"
image_2590.png,"(2, 117, 213, 225)"
image_2591.png,"(213, 157, 489, 287)"
image_2592.png,"(9, 292, 210, 460)"
image_2593.png,"(252, 335, 353, 459)"
image_2594.png,"(387, 222, 500, 533)"
image_2595.png,"(262, 176, 306, 214)"
image_2596.png,"(145, 188, 312, 409)"
image_2597.png,"(400, 157, 471, 464)"
image_2598.png,"(216, 91, 343, 98)"
image_2599.png,"(90, 287, 198, 299)"
image_2600.png,"(224, 300, 391, 484)"
image_2601.png,"(257, 370, 394, 414)"
image_2602.png,"(0, 0, 0, 0)"
image_2603.png,"(337, 389, 412, 504)"
image_2604.png,"(200, 51, 447, 353)"
image_2605.png,"(15, 324, 179, 545)"
image_2606.png,"(347, 159, 500, 179)"
image_2607.png,"(22, 327, 183, 413)"
image_2608.png,"(252, 285, 299, 418)"
image_2609.png,"(35, 115, 113, 157)"
image_2610.png,"(187, 112, 385, 275)"
image_2611.png,"(356, 387, 500, 433)"
image_2612.png,"(127, 199, 216, 266)"
image_2613.png,"(385, 240, 443, 317)"
image_2614.png,"(63, 8, 100, 67)"
image_2615.png,"(350, 202, 412, 305)"
image_2616.png,"(241, 272, 327, 331)"
image_2617.png,"(397, 383, 500, 455)"
image_2618.png,"(77, 366, 144, 383)"
image_2619.png,"(191, 319, 274, 413)"
image_2620.png,"(60, 216, 137, 230)"
image_2621.png,"(322, 267, 405, 364)"
image_2622.png,"(2, 55, 113, 91)"
image_2623.png,"(53, 75, 184, 100)"
image_2624.png,"(335, 63, 465, 249)"
image_2625.png,"(27, 101, 89, 214)"
image_2626.png,"(47, 103, 118, 206)"
image_2627.png,"(49, 161, 111, 190)"
image_2628.png,"(326, 399, 438, 541)"
image_2629.png,"(396, 91, 486, 231)"
image_2630.png,"(323, 343, 412, 376)"
image_2631.png,"(166, 396, 200, 401)"
image_2632.png,"(251, 30, 316, 152)"
image_2633.png,"(113, 357, 182, 394)"
image_2634.png,"(249, 199, 333, 210)"
image_2635.png,"(360, 171, 482, 192)"
image_2636.png,"(182, 248, 232, 314)"
image_2637.png,"(342, 141, 458, 204)"
image_2638.png,"(0, 0, 0, 0)"
image_2639.png,"(391, 169, 455, 254)"
image_2640.png,"(209, 63, 254, 148)"
image_2641.png,"(127, 285, 187, 347)"
image_2642.png,"(160, 400, 219, 493)"
image_2643.png,"(40, 90, 119, 122)"
image_2644.png,"(184, 114, 266, 203)"
image_2645.png,"(303, 47, 438, 166)"
image_2646.png,"(132, 28, 205, 67)"
image_2647.png,"(1, 50, 112, 92)"
image_2648.png,"(329, 326, 466, 356)"
image_2649.png,"(30, 390, 56, 409)"
image_2650.png,"(158, 0, 210, 102)"
image_2651.png,"(110, 21, 190, 103)"
image_2652.png,"(182, 325, 305, 349)"
image_2653.png,"(338, 273, 433, 350)"
image_2654.png,"(327, 143, 414, 221)"
image_2655.png,"(12, 182, 101, 226)"
image_2656.png,"(271, 70, 375, 171)"
image_2657.png,"(387, 390, 437, 454)"
image_2658.png,"(41, 102, 114, 156)"
image_2659.png,"(389, 127, 413, 171)"
image_2660.png,"(53, 80, 231, 409)"
image_2661.png,"(90, 358, 149, 370)"
image_2662.png,"(90, 370, 133, 382)"
image_2663.png,"(237, 183, 372, 272)"
image_2664.png,"(40, 127, 115, 195)"
image_2665.png,"(46, 311, 117, 332)"
image_2666.png,"(74, 55, 175, 109)"
image_2667.png,"(100, 17, 151, 148)"
image_2668.png,"(382, 187, 465, 249)"
image_2669.png,"(86, 58, 176, 63)"
image_2670.png,"(12, 374, 154, 495)"
image_2671.png,"(307, 63, 399, 165)"
image_2672.png,"(108, 34, 153, 108)"
image_2673.png,"(359, 177, 436, 182)"
image_2674.png,"(111, 99, 174, 161)"
image_2675.png,"(47, 286, 110, 340)"
image_2676.png,"(87, 97, 117, 105)"
image_2677.png,"(287, 355, 500, 428)"
image_2678.png,"(124, 379, 189, 464)"
image_2679.png,"(17, 189, 52, 244)"
image_2680.png,"(221, 265, 290, 309)"
image_2681.png,"(338, 105, 500, 170)"
image_2682.png,"(110, 80, 153, 175)"
image_2683.png,"(360, 19, 474, 69)"
image_2684.png,"(207, 93, 302, 254)"
image_2685.png,"(110, 230, 191, 344)"
image_2686.png,"(74, 167, 146, 275)"
image_2687.png,"(355, 29, 455, 123)"
image_2688.png,"(161, 37, 273, 129)"
image_2689.png,"(181, 82, 279, 208)"
image_2690.png,"(112, 293, 178, 319)"
image_2691.png,"(208, 260, 274, 415)"
image_2692.png,"(279, 260, 328, 403)"
image_2693.png,"(185, 90, 249, 131)"
image_2694.png,"(157, 248, 224, 321)"
image_2695.png,"(285, 214, 326, 276)"
image_2696.png,"(223, 324, 427, 630)"
image_2697.png,"(351, 165, 401, 183)"
image_2698.png,"(28, 95, 85, 148)"
image_2699.png,"(383, 45, 415, 108)"
image_2700.png,"(280, 59, 334, 135)"
image_2701.png,"(137, 350, 166, 354)"
image_2702.png,"(342, 215, 412, 258)"
image_2703.png,"(83, 180, 159, 228)"
image_2704.png,"(173, 300, 261, 428)"
image_2705.png,"(95, 77, 193, 188)"
image_2706.png,"(77, 1, 127, 40)"
image_2707.png,"(285, 377, 363, 392)"
image_2708.png,"(92, 146, 159, 177)"
image_2709.png,"(319, 341, 500, 493)"
image_2710.png,"(353, 354, 421, 500)"
image_2711.png,"(144, 286, 236, 418)"
image_2712.png,"(177, 152, 321, 176)"
image_2713.png,"(94, 397, 164, 413)"
image_2714.png,"(123, 223, 215, 347)"
image_2715.png,"(161, 21, 289, 111)"
image_2716.png,"(225, 30, 283, 168)"
image_2717.png,"(0, 0, 0, 0)"
image_2718.png,"(269, 151, 378, 165)"
image_2719.png,"(243, 229, 405, 373)"
image_2720.png,"(16, 301, 115, 643)"
image_2721.png,"(55, 264, 100, 323)"
image_2722.png,"(139, 14, 262, 138)"
image_2723.png,"(81, 388, 145, 394)"
image_2724.png,"(136, 295, 211, 342)"
image_2725.png,"(165, 144, 247, 230)"
image_2726.png,"(186, 389, 262, 489)"
image_2727.png,"(395, 29, 500, 72)"
image_2728.png,"(376, 158, 457, 210)"
image_2729.png,"(399, 211, 420, 272)"
image_2730.png,"(37, 314, 119, 443)"
image_2731.png,"(36, 1, 105, 62)"
image_2732.png,"(176, 247, 286, 292)"
image_2733.png,"(203, 223, 288, 287)"
image_2734.png,"(38, 15, 84, 29)"
image_2735.png,"(43, 389, 121, 415)"
image_2736.png,"(49, 198, 125, 292)"
image_2737.png,"(369, 40, 455, 63)"
image_2738.png,"(341, 397, 500, 620)"
image_2739.png,"(191, 317, 384, 529)"
image_2740.png,"(81, 357, 149, 454)"
image_2741.png,"(162, 224, 231, 351)"
image_2742.png,"(356, 0, 490, 72)"
image_2743.png,"(35, 209, 164, 393)"
image_2744.png,"(299, 28, 348, 134)"
image_2745.png,"(325, 360, 357, 405)"
image_2746.png,"(11, 361, 143, 431)"
image_2747.png,"(29, 209, 192, 352)"
image_2748.png,"(396, 212, 468, 291)"
image_2749.png,"(179, 194, 355, 216)"
image_2750.png,"(395, 156, 453, 212)"
image_2751.png,"(97, 204, 177, 344)"
image_2752.png,"(0, 0, 0, 0)"
image_2753.png,"(38, 20, 172, 192)"
image_2754.png,"(128, 258, 275, 390)"
image_2755.png,"(372, 65, 500, 250)"
image_2756.png,"(95, 195, 292, 212)"
image_2757.png,"(139, 312, 214, 484)"
image_2758.png,"(256, 27, 320, 181)"
image_2759.png,"(366, 28, 500, 302)"
image_2760.png,"(167, 49, 218, 125)"
image_2761.png,"(214, 92, 343, 241)"
image_2762.png,"(98, 54, 227, 227)"
image_2763.png,"(169, 144, 251, 163)"
image_2764.png,"(169, 81, 254, 308)"
image_2765.png,"(145, 398, 336, 494)"
image_2766.png,"(317, 217, 384, 235)"
image_2767.png,"(306, 35, 361, 208)"
image_2768.png,"(377, 397, 445, 470)"
image_2769.png,"(247, 57, 360, 65)"
image_2770.png,"(345, 198, 490, 368)"
image_2771.png,"(86, 328, 139, 337)"
image_2772.png,"(50, 377, 80, 394)"
image_2773.png,"(328, 212, 468, 321)"
image_2774.png,"(286, 35, 404, 181)"
image_2775.png,"(2, 67, 63, 127)"
image_2776.png,"(111, 231, 205, 287)"
image_2777.png,"(298, 49, 357, 57)"
image_2778.png,"(295, 284, 355, 451)"
image_2779.png,"(172, 359, 308, 424)"
image_2780.png,"(11, 248, 42, 316)"
image_2781.png,"(349, 314, 454, 389)"
image_2782.png,"(298, 62, 464, 216)"
image_2783.png,"(391, 231, 500, 300)"
image_2784.png,"(42, 22, 165, 69)"
image_2785.png,"(315, 222, 364, 277)"
image_2786.png,"(344, 189, 418, 220)"
image_2787.png,"(34, 6, 164, 140)"
image_2788.png,"(160, 324, 313, 378)"
image_2789.png,"(138, 269, 201, 378)"
image_2790.png,"(0, 245, 69, 274)"
image_2791.png,"(246, 118, 337, 123)"
image_2792.png,"(0, 0, 0, 0)"
image_2793.png,"(159, 220, 265, 368)"
image_2794.png,"(138, 160, 215, 206)"
image_2795.png,"(52, 247, 82, 273)"
image_2796.png,"(288, 232, 319, 318)"
image_2797.png,"(33, 262, 143, 322)"
image_2798.png,"(262, 141, 324, 174)"
image_2799.png,"(117, 74, 164, 112)"
image_2800.png,"(368, 153, 439, 207)"
image_2801.png,"(94, 80, 258, 324)"
image_2802.png,"(39, 57, 183, 88)"
image_2803.png,"(0, 0, 0, 0)"
image_2804.png,"(46, 72, 108, 79)"
image_2805.png,"(82, 353, 172, 412)"
image_2806.png,"(215, 354, 454, 536)"
image_2807.png,"(0, 0, 0, 0)"
image_2808.png,"(285, 142, 302, 183)"
image_2809.png,"(358, 366, 431, 434)"
image_2810.png,"(0, 0, 0, 0)"
image_2811.png,"(170, 123, 237, 193)"
image_2812.png,"(114, 313, 236, 394)"
image_2813.png,"(282, 123, 457, 300)"
image_2814.png,"(207, 159, 345, 324)"
image_2815.png,"(368, 153, 490, 426)"
image_2816.png,"(144, 271, 191, 335)"
image_2817.png,"(22, 176, 112, 186)"
image_2818.png,"(353, 17, 500, 213)"
image_2819.png,"(24, 33, 80, 129)"
image_2820.png,"(101, 378, 172, 537)"
image_2821.png,"(115, 181, 187, 213)"
image_2822.png,"(247, 398, 430, 657)"
image_2823.png,"(152, 141, 204, 239)"
image_2824.png,"(279, 252, 422, 318)"
image_2825.png,"(23, 83, 158, 99)"
image_2826.png,"(130, 189, 228, 270)"
image_2827.png,"(342, 313, 394, 365)"
image_2828.png,"(346, 367, 442, 577)"
image_2829.png,"(284, 321, 362, 374)"
image_2830.png,"(159, 35, 244, 102)"
image_2831.png,"(253, 116, 296, 146)"
image_2832.png,"(0, 5, 53, 74)"
image_2833.png,"(343, 121, 433, 138)"
image_2834.png,"(225, 229, 371, 376)"
image_2835.png,"(91, 230, 193, 399)"
image_2836.png,"(108, 243, 296, 431)"
image_2837.png,"(128, 88, 160, 140)"
image_2838.png,"(43, 313, 136, 408)"
image_2839.png,"(366, 21, 421, 289)"
image_2840.png,"(149, 70, 267, 179)"
image_2841.png,"(355, 196, 470, 468)"
image_2842.png,"(64, 200, 160, 261)"
image_2843.png,"(337, 240, 500, 354)"
image_2844.png,"(270, 235, 353, 308)"
image_2845.png,"(169, 230, 247, 251)"
image_2846.png,"(329, 260, 391, 293)"
image_2847.png,"(307, 53, 383, 119)"
image_2848.png,"(86, 261, 212, 312)"
image_2849.png,"(0, 0, 0, 0)"
image_2850.png,"(169, 88, 334, 105)"
image_2851.png,"(169, 97, 245, 215)"
image_2852.png,"(0, 0, 0, 0)"
image_2853.png,"(0, 0, 0, 0)"
image_2854.png,"(160, 331, 232, 339)"
image_2855.png,"(217, 311, 312, 404)"
image_2856.png,"(34, 30, 77, 112)"
image_2857.png,"(235, 151, 311, 292)"
image_2858.png,"(0, 0, 0, 0)"
image_2859.png,"(349, 245, 490, 277)"
image_2860.png,"(328, 259, 416, 424)"
image_2861.png,"(0, 0, 0, 0)"
image_2862.png,"(30, 151, 169, 177)"
image_2863.png,"(0, 0, 0, 0)"
image_2864.png,"(21, 378, 93, 511)"
image_2865.png,"(14, 221, 85, 279)"
image_2866.png,"(199, 308, 314, 406)"
image_2867.png,"(286, 153, 462, 406)"
image_2868.png,"(157, 380, 217, 437)"
image_2869.png,"(0, 0, 0, 0)"
image_2870.png,"(322, 99, 461, 254)"
image_2871.png,"(73, 321, 126, 384)"
image_2872.png,"(14, 100, 74, 170)"
image_2873.png,"(264, 321, 302, 368)"
image_2874.png,"(181, 328, 330, 522)"
image_2875.png,"(33, 114, 104, 221)"
image_2876.png,"(243, 175, 382, 217)"
image_2877.png,"(277, 35, 416, 296)"
image_2878.png,"(292, 182, 463, 402)"
image_2879.png,"(285, 70, 472, 88)"
image_2880.png,"(377, 300, 479, 369)"
image_2881.png,"(120, 185, 150, 212)"
image_2882.png,"(268, 275, 386, 358)"
image_2883.png,"(46, 22, 147, 74)"
image_2884.png,"(326, 257, 435, 322)"
image_2885.png,"(290, 13, 330, 65)"
image_2886.png,"(227, 377, 285, 470)"
image_2887.png,"(204, 83, 365, 234)"
image_2888.png,"(235, 394, 422, 587)"
image_2889.png,"(92, 13, 159, 88)"
image_2890.png,"(257, 41, 432, 74)"
image_2891.png,"(319, 397, 354, 413)"
image_2892.png,"(376, 302, 427, 311)"
image_2893.png,"(169, 10, 244, 195)"
image_2894.png,"(201, 231, 429, 441)"
image_2895.png,"(142, 332, 201, 354)"
image_2896.png,"(0, 0, 0, 0)"
image_2897.png,"(13, 84, 69, 168)"
image_2898.png,"(44, 293, 127, 544)"
image_2899.png,"(213, 88, 365, 108)"
image_2900.png,"(10, 104, 67, 291)"
image_2901.png,"(150, 154, 197, 209)"
image_2902.png,"(212, 26, 282, 196)"
image_2903.png,"(136, 143, 207, 247)"
image_2904.png,"(0, 0, 0, 0)"
image_2905.png,"(83, 94, 144, 121)"
image_2906.png,"(142, 27, 199, 187)"
image_2907.png,"(110, 119, 259, 272)"
image_2908.png,"(225, 235, 263, 316)"
image_2909.png,"(280, 231, 392, 284)"
image_2910.png,"(177, 14, 246, 133)"
image_2911.png,"(257, 16, 296, 85)"
image_2912.png,"(111, 245, 246, 316)"
image_2913.png,"(126, 360, 200, 436)"
image_2914.png,"(302, 356, 491, 570)"
image_2915.png,"(118, 383, 217, 496)"
image_2916.png,"(280, 304, 335, 403)"
image_2917.png,"(141, 284, 305, 421)"
image_2918.png,"(266, 177, 380, 373)"
image_2919.png,"(104, 153, 226, 283)"
image_2920.png,"(60, 220, 126, 240)"
image_2921.png,"(292, 46, 375, 111)"
image_2922.png,"(57, 122, 279, 197)"
image_2923.png,"(201, 46, 291, 132)"
image_2924.png,"(201, 288, 397, 330)"
image_2925.png,"(113, 145, 207, 332)"
image_2926.png,"(389, 86, 425, 187)"
image_2927.png,"(81, 189, 129, 298)"
image_2928.png,"(351, 316, 443, 366)"
image_2929.png,"(176, 301, 221, 364)"
image_2930.png,"(347, 287, 473, 440)"
image_2931.png,"(166, 348, 341, 402)"
image_2932.png,"(258, 123, 303, 211)"
image_2933.png,"(0, 118, 55, 233)"
image_2934.png,"(18, 136, 119, 244)"
image_2935.png,"(59, 218, 196, 339)"
image_2936.png,"(381, 192, 454, 263)"
image_2937.png,"(297, 118, 368, 129)"
image_2938.png,"(289, 88, 378, 163)"
image_2939.png,"(0, 0, 0, 0)"
image_2940.png,"(353, 265, 431, 310)"
image_2941.png,"(7, 256, 77, 366)"
image_2942.png,"(92, 296, 257, 522)"
image_2943.png,"(196, 29, 238, 67)"
image_2944.png,"(74, 131, 152, 171)"
image_2945.png,"(91, 389, 159, 474)"
image_2946.png,"(57, 190, 100, 212)"
image_2947.png,"(178, 336, 258, 528)"
image_2948.png,"(391, 87, 462, 171)"
image_2949.png,"(300, 96, 358, 239)"
image_2950.png,"(0, 0, 0, 0)"
image_2951.png,"(261, 284, 386, 355)"
image_2952.png,"(21, 329, 95, 442)"
image_2953.png,"(152, 230, 358, 334)"
image_2954.png,"(315, 314, 361, 425)"
image_2955.png,"(0, 0, 0, 0)"
image_2956.png,"(54, 55, 170, 73)"
image_2957.png,"(232, 274, 391, 425)"
image_2958.png,"(158, 211, 275, 365)"
image_2959.png,"(130, 153, 224, 338)"
image_2960.png,"(395, 263, 498, 385)"
image_2961.png,"(241, 58, 283, 70)"
image_2962.png,"(368, 213, 429, 433)"
image_2963.png,"(309, 65, 350, 157)"
image_2964.png,"(249, 13, 402, 166)"
image_2965.png,"(0, 0, 0, 0)"
image_2966.png,"(0, 314, 159, 488)"
image_2967.png,"(0, 0, 0, 0)"
image_2968.png,"(247, 34, 358, 92)"
image_2969.png,"(233, 189, 340, 342)"
image_2970.png,"(94, 13, 175, 45)"
image_2971.png,"(74, 124, 152, 198)"
image_2972.png,"(395, 337, 488, 511)"
image_2973.png,"(214, 156, 303, 328)"
image_2974.png,"(268, 48, 430, 311)"
image_2975.png,"(41, 326, 94, 350)"
image_2976.png,"(107, 322, 337, 689)"
image_2977.png,"(145, 116, 287, 295)"
image_2978.png,"(247, 238, 377, 345)"
image_2979.png,"(201, 76, 295, 136)"
image_2980.png,"(364, 143, 500, 316)"
image_2981.png,"(105, 109, 247, 195)"
image_2982.png,"(117, 225, 195, 334)"
image_2983.png,"(252, 359, 449, 601)"
image_2984.png,"(351, 66, 397, 83)"
image_2985.png,"(119, 33, 151, 112)"
image_2986.png,"(45, 178, 167, 277)"
image_2987.png,"(308, 145, 369, 218)"
image_2988.png,"(315, 69, 452, 248)"
image_2989.png,"(68, 47, 126, 104)"
image_2990.png,"(300, 230, 416, 249)"
image_2991.png,"(286, 101, 332, 181)"
image_2992.png,"(177, 315, 248, 328)"
image_2993.png,"(314, 0, 392, 93)"
image_2994.png,"(287, 168, 364, 289)"
image_2995.png,"(137, 275, 246, 328)"
image_2996.png,"(266, 394, 375, 446)"
image_2997.png,"(166, 396, 270, 466)"
image_2998.png,"(102, 94, 158, 187)"
image_2999.png,"(371, 100, 500, 244)"
image_3000.png,"(35, 316, 190, 450)"
